name,value,default,flags,help_text,example,,,,,,,,,,,,,,
spec_show_xray,1,,client archive,"If set to 1, you can see player outlines and name IDs through walls - who you can see depends on your team and mode",,,,,,,,,,,,,,,
stopsoundscape,,,client cheat,Stops all soundscape processing and fades current looping sounds,,,,,,,,,,,,,,,
sv_allchat,TRUE,,game notify,"Players can receive all other players' text chat, no death restrictions",,,,,,,,,,,,,,,
sv_allow_annotations,FALSE,,game client replicated,Allow clients to use the annotation system on the server.,,,,,,,,,,,,,,,
sv_allow_votes,TRUE,,game,Allow voting?,,,,,,,,,,,,,,,
sv_alltalk,FALSE,,game notify,"Players can hear all other players' voice communication, no team restrictions",,,,,,,,,,,,,,,
sv_auto_cstrafe_success_threshold,1,,game,"The minimum number of successful counter-strafes within a best sequence that will trigger input automation detection. The number of successes that trigger input automation detection is interpolated between the success threshold and a 'perfect' sequence (all counter-strafes in a sequence are successes), depending on the player's percentage of overlapping counter-strafe attempts.",,,,,,,,,,,,,,,
sv_auto_cstrafe_upper_overlap_pct_threshold,0,,game,The percentage of overlapping attempts in the attempt window below which input automation detection is triggered when all counter-strafes in a sequence are successes.,,,,,,,,,,,,,,,
sv_auto_full_alltalk_during_warmup_half_end,FALSE,TRUE,game,"When enabled will automatically turn on full all talk mode in warmup, at halftime and at the end of the match",,,,,,,,,,,,,,,
sv_autobunnyhopping,FALSE,,game client replicated,Players automatically re-jump while holding jump button,,,,,,,,,,,,,,,
sv_autoexec_mapname_cfg,FALSE,,game,Execute a mapname cfg file on the server automatically in custom game modes that require it.,,,,,,,,,,,,,,,
sv_bot_buy_decoy_weight,1,,game,"Given a bot will buy a grenade, controls the odds of the grenade type. Proportional to all other sv_bot_buy_*_weight convars.",,,,,,,,,,,,,,,
sv_bot_buy_flash_weight,1,,game,"Given a bot will buy a grenade, controls the odds of the grenade type. Proportional to all other sv_bot_buy_*_weight convars.",,,,,,,,,,,,,,,
sv_bot_buy_hegrenade_weight,6,,game,"Given a bot will buy a grenade, controls the odds of the grenade type. Proportional to all other sv_bot_buy_*_weight convars.",,,,,,,,,,,,,,,
sv_bot_buy_molotov_weight,1,,game,"Given a bot will buy a grenade, controls the odds of the grenade type. Proportional to all other sv_bot_buy_*_weight convars.",,,,,,,,,,,,,,,
sv_bot_buy_smoke_weight,1,,game,"Given a bot will buy a grenade, controls the odds of the grenade type. Proportional to all other sv_bot_buy_*_weight convars.",,,,,,,,,,,,,,,
sv_bounce,0,,game client notify replicated,Bounce multiplier for when physically simulated objects collide with other objects.,,,,,,,,,,,,,,,
sv_cheats,FALSE,,notify replicated,Allow cheats on server,,,,,,,,,,,,,,,
sv_damage_prediction_allowed,TRUE,,game client replicated,,,,,,,,,,,,,,,,
sv_deltaticks_enforce,2,,,"By default, player must ack delta ticks in order. How to enforce it: 2 = kick all clients, 1 = kick only TV clients, 0 = do not kick.",,,,,,,,,,,,,,,
sv_deltaticks_log,2,,,"Whether diagnostic logging is enabled when clients ack delta ticks out of order. Policy: 2 = log all out of order acks, 1 = log only when disconnect is triggered, 0 = do not log.",,,,,,,,,,,,,,,
sv_disable_observer_interpolation,FALSE,,game client replicated,Disallow interpolating between observer targets on this server.,,,,,,,,,,,,,,,
sv_enable_alternate_baselines,1,,,"Allow alternate baseline system, set to 2 for debugging spew.",,,,,,,,,,,,,,,
sv_enable_delta_packing,TRUE,,,"When enabled, this allows for entity packing to use the property changes for building up the data. This is many times faster, but can be disabled for error checking.",,,,,,,,,,,,,,,
sv_enablebunnyhopping,FALSE,,game client replicated,Allow player speed to exceed maximum running speed,,,,,,,,,,,,,,,
sv_ents_write_alarm,0,,,Print callstack every time CNetworkGameServerBase::WriteEntityUpdate takes more than this amount of milliseconds,,,,,,,,,,,,,,,
sv_falldamage_scale,1,,game client replicated,,,,,,,,,,,,,,,,
sv_falldamage_to_below_player_multiplier,1,,game client replicated,Scale damage when distributed across two players,,,,,,,,,,,,,,,
sv_falldamage_to_below_player_ratio,0,,game client replicated,Landing on a another player's head gives them this ratio of the damage.,,,,,,,,,,,,,,,
sv_full_alltalk,FALSE,,game client replicated,Any player (including Spectator team) can speak to any other player,,,,,,,,,,,,,,,
sv_gameinstructor_disable,FALSE,,game client replicated,Force all clients to disable their game instructors.,,,,,,,,,,,,,,,
sv_gameinstructor_enable,FALSE,,client replicated,Force all clients to enable their game instructors.,,,,,,,,,,,,,,,
sv_hoststate_quit_syscall,FALSE,,,"When enabled, game server will quit immediately via syscall instead of running host states shutdown sequence",,,,,,,,,,,,,,,
sv_invites_only_mainmenu,FALSE,,game client replicated,"If turned on, will ignore all invites when user is playing a match",,,,,,,,,,,,,,,
sv_late_commands_allowed,5,,game,Allow N late commands to run at 0 timescale prior to running an on-time command. Negative values for network round trip based calculation with a hard cap of the of absolute value,,,,,,,,,,,,,,,
sv_matchpause_auto_5v5,FALSE,,game client replicated,When enabled will automatically pause the match at next freeze time if less than 5 players are connected on each team.,,,,,,,,,,,,,,,
sv_maxrate,0,,replicated,"Max bandwidth rate allowed on server, 0 == unlimited",,,,,,,,,,,,,,,
sv_maxvelocity,3500,,game client replicated,Maximum speed any ballistically moving object is allowed to attain per axis.,,,,,,,,,,,,,,,
sv_minrate,98304,,replicated,"Min bandwidth rate allowed on server, 0 == unlimited",,,,,,,,,,,,,,,
sv_parallel_checktransmit,2,,game,"Set to 1 to use threaded checkentities for transmit/pvs on listen servers, 2 for dedicated servers.",,,,,,,,,,,,,,,
sv_parallel_packentities,2,,,"Set to 1 to use threaded snapshot sending on listen servers, 2 for dedicated servers.",,,,,,,,,,,,,,,
sv_parallel_sendsnapshot,2,,,"0: run all send jobs on main thread; 1: send jobs run asynchronously (except on dedicated server); 2: send jobs asynchronously; 3: send jobs run in parallel but block to not overlap the next tick; 4: main server clients' send jobs run in parallel, then HLTV server jobs; this approximately matches pre-async profile for a single HLTV server configuration",,,,,,,,,,,,,,,
sv_phys_debug_callback_entities,FALSE,,game cheat,Print all entities that get touch callbacks. Each entity is printed only once.,,,,,,,,,,,,,,,
sv_phys_enabled,TRUE,,game cheat,Enable all physics simulation,,,,,,,,,,,,,,,
sv_playerradio_use_allowlist,TRUE,,game,playerradio commands may only use responses from an allow list of commands.,,,,,,,,,,,,,,,
sv_pushaway_hostage_force,20000,,game cheat replicated,How hard the hostage is pushed away from physics objects (falls off with inverse square of distance).,,,,,,,,,,,,,,,
sv_quantize_movement_input,TRUE,,game client replicated,Quantize movement input values. Enabling this restricts players from using analog input to move at fractional speeds normally impossible with digital button input.,,,,,,,,,,,,,,,
sv_show_voip_indicator_for_enemies,FALSE,,game replicated,Makes it so the voip icon is shown over enemies as well as allies when they are talking,,,,,,,,,,,,,,,
sv_shutdown,,,,Sets the server to shutdown when all games have completed,,,,,,,,,,,,,,,
sv_spec_hear,1,,game client notify replicated,Determines who spectators can hear: 0: only spectators; 1: all players; 2: spectated team; 3: self only; 4: nobody,,,,,,,,,,,,,,,
sv_talk_enemy_dead,FALSE,,game client replicated,"Dead players can hear all dead enemy communication (voice, chat)",,,,,,,,,,,,,,,
sv_talk_enemy_living,FALSE,,game client replicated,"Living players can hear all living enemy communication (voice, chat)",,,,,,,,,,,,,,,
sv_use_hi_pri_context_switch_time,1,,game client replicated,#NAME?,,,,,,,,,,,,,,,
sv_vote_allow_in_warmup,FALSE,,game,Allow voting during warmup?,,,,,,,,,,,,,,,
sv_vote_allow_spectators,FALSE,,game,Allow spectators to initiate votes?,,,,,,,,,,,,,,,
sv_vote_count_spectator_votes,FALSE,,game,Allow spectators to vote on issues?,,,,,,,,,,,,,,,
sv_vote_creation_timer,120,,game,How often someone can individually call a vote.,,,,,,,,,,,,,,,
sv_vote_disallow_kick_on_match_point,FALSE,,game,Disallow vote kicking on the match point round.,,,,,,,,,,,,,,,
sv_vote_issue_kick_allowed,TRUE,,game notify replicated,Can people hold votes to kick players from the server?,,,,,,,,,,,,,,,
sv_vote_issue_loadbackup_allowed,TRUE,,game notify replicated,Can people hold votes to load match from backup?,,,,,,,,,,,,,,,
sv_vote_issue_restart_game_allowed,FALSE,,game,Can people hold votes to restart the game?,,,,,,,,,,,,,,,
sv_vote_timer_duration,15,,game,How long to allow voting on an issue,,,,,,,,,,,,,,,
sv_vote_to_changelevel_before_match_point,FALSE,,game replicated,"Restricts vote to change level to rounds prior to match point (default 0, vote is never disallowed)",,,,,,,,,,,,,,,
sv_vote_to_changelevel_rndmin,0,,game replicated,"When non-zero, restricts vote to change level to this many first rounds or minutes of the match (default 0, vote is not disallowed)",,,,,,,,,,,,,,,
sv_workshop_allow_other_maps,TRUE,,game,"When hosting a workshop collection, users can play other workshop map on this server when it is empty and then mapcycle into this server collection.",,,,,,,,,,,,,,,
tv_allow_autorecording_index,-1,,game,When >=0 restricts autorecording only to the specified TV index,,,,,,,,,,,,,,,
tv_allow_camera_man_steamid,0,,game,Allows tournament production cameraman to run csgo.exe -interactivecaster on SteamID 7650123456XXX and be the camera man.,,,,,,,,,,,,,,,
tv_allow_camera_man_steamid2,0,,game,Allows tournament production tv cameraman to run csgo.exe -interactivecaster on SteamID 7650123456XXX and be the tv camera man.,,,,,,,,,,,,,,,
tv_allow_static_shots,TRUE,,game,Auto director uses fixed level cameras for shots,,,,,,,,,,,,,,,
tv_autorecord,FALSE,,,Automatically records all games as SourceTV demos.,,,,,,,,,,,,,,,
tv_broadcast,FALSE,,,Automatically broadcasts all games as GOTV demos through Steam.,,,,,,,,,,,,,,,
tv_broadcast1,FALSE,,,Automatically broadcasts all games as GOTV[1] demos through Steam.,,,,,,,,,,,,,,,
tv_maxrate,0,,,"Max SourceTV spectator bandwidth rate allowed, 0 == unlimited",,,,,,,,,,,,,,,
tv_password,0,,notify,SourceTV password for all clients of CSTV[0],,,,,,,,,,,,,,,
tv_password1,0,,notify,"SourceTV password for all clients of CSTV[1]. If empty, tv_password is used",,,,,,,,,,,,,,,
tv_playcast_delay_resync,0,,,"To alleviate intermittent network connectivity problems, this is the number of seconds to wait before actually re-syncing the stream after failure",,,,,,,,,,,,,,,
tv_secure_bypass,FALSE,,,Bypass secure challenge on TV port,,,,,,,,,,,,,,,
tv_show_allchat,TRUE,,game,,,,,,,,,,,,,,,,
tv_transmitall,FALSE,,replicated,Transmit all entities (not only director view),,,,,,,,,,,,,,,
ui_playsettings_directchallengekey,ST8NT-4KZG-AQD3C-3WDJ,0,client archive,,,,,,,,,,,,,,,,
ui_setting_advertiseforhire_auto,1,,client archive,Whether users will automatically advertise for invites (0: off; 1: last; 2: auto),,,,,,,,,,,,,,,
unbindall,,,,Unbind all keys.,,,,,,,,,,,,,,,
vconsole_rcon_server_details,0,,,when non-empty allows for easy vconsole connection to the dedicated server.,,,,,,,,,,,,,,,
voice_input_stallout,2,,userinfo,Time before we consider a mic stalled out and need to reset it.,,,,,,,,,,,,,,,
weapon_sound_falloff_multiplier,1,,game client cheat replicated,Scaling for falloff of weapon firing sounds,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
contributionscore_hostage_rescue_major,3,,"sv, release",amount of contribution score added to rescuer per hostage rescued,,,,,,,,,,,,,,,
contributionscore_kill,2,,"sv, release",amount of contribution score added for a kill,,,,,,,,,,,,,,,
contributionscore_kill_factor,0,,"sv, release",percentage of victim's contribution score to award to their killer as a bonus,,,,,,,,,,,,,,,
contributionscore_kill_reqs,1,,"sv, release",extra requirements to earn contribution score for a kill,,,,,,,,,,,,,,,
contributionscore_objective_kill,3,,"sv, release",amount of contribution score added for an objective related kill,,,,,,,,,,,,,,,
contributionscore_participation,0,,"sv, release",amount of contribution score awarded to players for active participation in the round,,,,,,,,,,,,,,,
cq_logging,FALSE,,"sv, release",command queue logging of events.,,,,,,,,,,,,,,,
cq_logging_interval,0,,"sv, release","command queue logging per player stats every N seconds, 0 to disable.",,,,,,,,,,,,,,,
cq_max_starved_substitute_commands,4,,"sv, release","Server will stop generating substitute commands if client hasn't sent one, after N in a row",,,,,,,,,,,,,,,
cq_print_every_command,FALSE,,"sv, release",print every command as we execute it,,,,,,,,,,,,,,,
crash_error,cmd,,cheat,Cause the engine to crash by Plat_FatalError on main thread (Debug!!),,,,,,,,,,,,,,,
crash_error_job,cmd,,cheat,Cause the engine to crash by Plat_FatalError on job thread (Debug!!),,,,,,,,,,,,,,,
crash_error_thread,cmd,,cheat,Cause the engine to crash by Plat_FatalError on non-main thread (Debug!!),,,,,,,,,,,,,,,
crash_job,cmd,,cheat,Cause the engine to crash in a job thread (Debug!!),,,,,,,,,,,,,,,
crash_thread,cmd,,cheat,Cause the engine to crash in a brand new non-main thread (Debug!!),,,,,,,,,,,,,,,
create_flashlight,cmd,,"sv, cheat",,,,,,,,,,,,,,,,
create_radius_damage,cmd,,"sv, cheat","Causes radius damage where you're looking, at the passed in radius.",,,,,,,,,,,,,,,
CreatePredictionError,cmd,,"sv, cheat",Create a prediction error,,,,,,,,,,,,,,,
crosshair,TRUE,,"cl, a, per_user",,,,,,,,,,,,,,,,
cs_hostage_near_rescue_music_distance,2000,,"sv, cheat",,,,,,,,,,,,,,,,
cs_minimap_create_output_size,1024,,"cl, release",Size of minimap texture generated with cs_minimap_create (512 default),,,,,,,,,,,,,,,
cs_quit_prompt,cmd,,"cl, release",Quit the game,,,,,,,,,,,,,,,
CS_WarnFriendlyDamageInterval,3,,"sv, cheat",Defines how frequently the server notifies clients that a player damaged a friend,,,,,,,,,,,,,,,
csgo_download_match,cmd,,"cl, norecord, clientcmd_can_execute",Downloads a match via serial code and starts playback,,,,,,,,,,,,,,,
csgo_fatdemo_enable,FALSE,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
csgo_fatdemo_output,test.fatdem,,"sv, cl, rep, release",,,,,,,,,,,,,,,,
csgo_map_preview_scale,2.612,,"cl, a",,,,,,,,,,,,,,,,
csgo_use_fullsort_for_opaque,TRUE,,"cl, cheat",fullsort the opaque pass when there wasn't a depth prepass,,,,,,,,,,,,,,,
csm_bias_override_0,1,,cheat,,,,,,,,,,,,,,,,
csm_bias_override_1,1,,cheat,,,,,,,,,,,,,,,,
csm_bias_override_2,1,,cheat,,,,,,,,,,,,,,,,
csm_bias_override_3,1,,cheat,,,,,,,,,,,,,,,,
csm_cascade0_override_dist,-1,,cheat,,,,,,,,,,,,,,,,
csm_cascade1_override_dist,-1,,cheat,,,,,,,,,,,,,,,,
csm_cascade2_override_dist,-1,,cheat,,,,,,,,,,,,,,,,
csm_cascade3_override_dist,-1,,cheat,,,,,,,,,,,,,,,,
csm_cascade_viewdir_shadow_bias_scale,2,,cheat,,,,,,,,,,,,,,,,
